query_id	query_text	class_label
test-2816	will we have to make reservations for roca	accept_reservations
test-2817	does osteria francescana take reservations	accept_reservations
test-2818	do you have any idea if central needs reservations	accept_reservations
test-2819	eleven madison park takes reservations right	accept_reservations
test-2820	where is my order now	order_status
test-2821	tell me all updates about my order's status	order_status
test-2822	is my order on its way or what's going on	order_status
test-2823	how is my order doing right now	order_status
test-2824	locate my package	order_status
test-2825	can you monitor my package's progress	order_status
test-2826	track my order	order_status
test-2827	tell me where my package is currently	order_status
test-2828	where is my package en route	order_status
test-2829	give me the status of my order	order_status
test-2830	when will i get my order	order_status
test-2831	tell me where my order is	order_status
test-2832	what is the status of the order i placed with you yesterday	order_status
test-2833	what's the updated status of my order	order_status
test-2834	can you help with delivery tracking	order_status
test-2835	i need a delivery tracked	order_status
test-2836	i need to track my order	order_status
test-2837	i placed an order and i need it tracked	order_status
test-2838	could you track an order for me	order_status
test-2839	has my package been sent	order_status
test-2840	what time is my package getting here	order_status
test-2841	how's my amazon order doing	order_status
test-2842	i need to track a package	order_status
test-2843	i want to track a package i should be getting	order_status
test-2844	please track my order	order_status
test-2845	can you tell me when my item will get here	order_status
test-2846	can you tell me where my item is	order_status
test-2847	what's up with my order	order_status
test-2848	are they any updates on my order	order_status
test-2849	i need to track the status of my order	order_status
test-2850	i'm struggling to remind myself the pin number to my card	pin_change
test-2851	i'm having trouble remembering the pin number to my card	pin_change
test-2852	the pin number to my card has been forgotten	pin_change
test-2853	i don't remember the pin number to my card	pin_change
test-2854	i do not recall the pin number to my card	pin_change
test-2855	i would like to change the name on my checking account	pin_change
test-2856	i would like to change the name on my credit card account	pin_change
test-2857	i would like to change the name on my first hawaiian bank account	pin_change
test-2858	i would like to change the name on my first bankcard account	pin_change
test-2859	i would like to change the name on my capital one account	pin_change
test-2860	change the pin on my savings account to 1234	pin_change
test-2861	i want to change my savings account pin to 1234	pin_change
test-2862	make 1234 a new pin for my savings account	pin_change
test-2863	make 1234 the pin on my savings account	pin_change
test-2864	can you make 1234 the pin for my savings account	pin_change
test-2865	make my pin 1234 for my checking account	pin_change
test-2866	go my to checking account and switch my pin to 1234	pin_change
test-2867	access my checking account and update my pin to 1234	pin_change
test-2868	correct my account pin to 1234 on my checking account	pin_change
test-2869	modify my account pin to 1234 on my checking account	pin_change
test-2870	tell me the pin number for my checking account	pin_change
test-2871	please give me the pin number for my checking account	pin_change
test-2872	i need the pin number for my checking account	pin_change
test-2873	does my checking account have a pin number	pin_change
test-2874	what's the pin number for my checking account	pin_change
test-2875	change the code of my savings account to be 1234	pin_change
test-2876	alter the pin on my savings account to be 1234	pin_change
test-2877	what exactly is my pin	pin_change
test-2878	how do i change the account pin number for me	pin_change
test-2879	please tell me how do i change the account pin number	pin_change
test-2880	good speaking to you	goodbye
test-2881	it was really awesome to talk to you	goodbye
test-2882	it was great to speak with you	goodbye
test-2883	it was great to talk to you	goodbye
test-2884	bye bye then	goodbye
test-2885	it was very good to talk to you	goodbye
test-2886	good bye then	goodbye
test-2887	bye	goodbye
test-2888	regards	goodbye
test-2889	catch you later	goodbye
test-2890	great talk, thanks	goodbye
test-2891	later	goodbye
test-2892	goodbye	goodbye
test-2893	see you later	goodbye
test-2894	enjoy your day, goodbye	goodbye
test-2895	thank you goodbye	goodbye
test-2896	have a good day, bye	goodbye
test-2897	that will be all have a nice day!	goodbye
test-2898	i enjoyed talking to you, bye	goodbye
test-2899	it was great talking to you	goodbye
test-2900	nice seeing you bye	goodbye
test-2901	it was nice to chat	goodbye
test-2902	it was a pleasure talking to you	goodbye
test-2903	ok good chatting goodbye	goodbye
test-2904	thanks bye bye!	goodbye
test-2905	that's all i need, i'm going now	goodbye
test-2906	talk to you soon, bye!	goodbye
test-2907	thanks for your help, goodbye!	goodbye
test-2908	good bye	goodbye
test-2909	signing off	goodbye
test-2910	why is my bank account locked	account_blocked
test-2911	how do i unlock my bank account	account_blocked
test-2912	can you unlock my bank account	account_blocked
test-2913	how did my bank account get frozen	account_blocked
test-2914	can you help me unlock my bank account	account_blocked
test-2915	call my bank and ask them why my account is frozen	account_blocked
test-2916	check with my bank to see why my account is frozen	account_blocked
test-2917	do you know why my bank account is frozen	account_blocked
test-2918	why did my bank place a hold on my bank account	account_blocked
test-2919	are there any problems with my bank account	account_blocked
test-2920	did someone who is unauthorized try to get into my bank account	account_blocked
test-2921	how can i unfreeze my bank account	account_blocked
test-2922	why is there a stop on my deposit account	account_blocked
test-2923	why can't i use my money market account	account_blocked
test-2924	why is there a delay on my checking account	account_blocked
test-2925	why is my checking account not working	account_blocked
test-2926	what could cause a hold on my savings account	account_blocked
test-2927	what caused a hold on my us bank account	account_blocked
test-2928	can you check and see why us bank put a hold on my account	account_blocked
test-2929	why does us bank have a hold on my account	account_blocked
test-2930	reasons that us bank would place a hold on my account	account_blocked
test-2931	check to see why us bank placed a hold on my account	account_blocked
test-2932	is there a problem with my account, it appears to be blocked	account_blocked
test-2933	what is up with my account, why is it blocked	account_blocked
test-2934	there seems to be an issue with my account	account_blocked
test-2935	can you help me unblock my account	account_blocked
test-2936	can you check what the problem with my account is, it seems to b e blocked	account_blocked
test-2937	is there a reason you put a hold on my chase account	account_blocked
test-2938	why can't i access my chase account	account_blocked
test-2939	how come my chase account has a hold on it	account_blocked
test-2940	i'd like to know what song this is	what_song
test-2941	what is this song name	what_song
test-2942	i need to know this song	what_song
test-2943	what is the name of this song that's on right now	what_song
test-2944	i need to know the title of this song	what_song
test-2945	find out what song is currently on the speakers	what_song
test-2946	look up the name of this song	what_song
test-2947	can you identify this song for me	what_song
test-2948	tell me what this song is called	what_song
test-2949	please identify the song we're currently listening to	what_song
test-2950	what is the title of the song we're listening to right now	what_song
